
2019-05-13 11:55:31.005160,70
2019-05-13 11:55:36.009259,58
2019-05-13 11:55:41.013347,57
2019-05-13 11:55:46.015245,58
2019-05-13 11:55:51.017307,100
2019-05-13 11:55:56.022767,60
2019-05-13 11:56:01.026931,55
2019-05-13 11:56:06.029293,82
2019-05-13 11:56:11.033325,61
2019-05-13 11:56:16.038934,59
2019-05-13 11:56:21.042377,68
2019-05-13 11:56:26.047055,87
2019-05-13 11:56:31.052477,77
2019-05-13 11:56:36.058071,79
2019-05-13 11:56:41.063669,51
2019-05-13 11:56:46.065151,52
2019-05-13 11:56:51.070415,92
2019-05-13 11:56:56.075973,70
2019-05-13 11:57:01.081372,86
2019-05-13 11:57:06.086548,99
2019-05-13 11:57:11.092018,72
2019-05-13 11:57:16.097498,66
2019-05-13 11:57:21.101305,60
2019-05-13 11:57:26.106844,70
2019-05-13 11:57:31.112550,55
2019-05-13 11:57:36.118087,58
2019-05-13 11:57:41.121699,89
2019-05-13 11:57:46.125378,66
2019-05-13 11:57:51.129280,75
